subj_idx,cond,trial,is_surprise,is_self,response,feedback,rt,split_by,q_init
12,control_stranger,37,control,stranger,0,1,1.16396236419678,2,0.5
12,control_stranger,38,control,stranger,0,1,0.704963207244873,2,0.5
12,control_stranger,39,control,stranger,0,1,0.989009141921997,2,0.5
12,control_stranger,40,control,stranger,0,1,0.78400182723999,2,0.5
12,control_stranger,41,control,stranger,0,1,1.35203456878662,2,0.5
12,control_stranger,42,control,stranger,0,1,0.832000017166138,2,0.5
12,control_stranger,43,control,stranger,0,1,1.15699315071106,2,0.5
12,control_stranger,44,control,stranger,0,1,0.83499813079834,2,0.5
12,control_stranger,45,control,stranger,0,1,0.633999109268188,2,0.5
12,control_stranger,46,control,stranger,0,1,1.49899983406067,2,0.5
12,control_stranger,47,control,stranger,0,1,0.795963525772095,2,0.5
12,control_stranger,48,control,stranger,0,1,1.01506471633911,2,0.5
12,control_stranger,49,control,stranger,0,0,1.44299817085266,2,0.5
12,control_stranger,50,control,stranger,0,0,0.66700005531311,2,0.5
12,surprise_self,1,surprise,self,1,1,2.78899359703064,3,0.5
12,surprise_self,2,surprise,self,1,0,1.44399738311768,3,0.5
12,surprise_self,3,surprise,self,0,1,1.72402954101562,3,0.5
12,surprise_self,4,surprise,self,0,0,1.55299592018127,3,0.5
12,surprise_self,5,surprise,self,0,0,1.32004189491272,3,0.5
12,surprise_self,6,surprise,self,1,1,1.63007545471191,3,0.5
12,surprise_self,7,surprise,self,1,1,1.08004879951477,3,0.5
12,surprise_self,8,surprise,self,1,1,0.615007400512695,3,0.5
12,surprise_self,9,surprise,self,1,1,1.09622287750244,3,0.5
12,surprise_self,10,surprise,self,1,1,0.547185897827148,3,0.5
12,surprise_self,11,surprise,self,1,1,3.29599142074585,3,0.5
12,surprise_self,12,surprise,self,1,1,1.01899647712708,3,0.5
12,surprise_self,13,surprise,self,1,1,1.03714871406555,3,0.5
12,surprise_self,14,surprise,self,1,1,0.800999402999878,3,0.5
12,surprise_self,15,surprise,self,1,1,1.68512296676636,3,0.5
12,surprise_self,16,surprise,self,1,1,1.35299468040466,3,0.5
12,surprise_self,17,surprise,self,1,1,1.80999612808228,3,0.5
12,surprise_self,18,surprise,self,1,0,0.761998414993286,3,0.5
12,surprise_self,19,surprise,self,1,0,1.35803055763245,3,0.5
12,surprise_self,20,surprise,self,0,0,0.617996454238892,3,0.5
12,surprise_self,21,surprise,self,1,1,1.62299489974976,3,0.5
12,surprise_self,22,surprise,self,1,1,1.09299826622009,3,0.5
12,surprise_self,23,surprise,self,1,1,0.744998693466187,3,0.5
12,surprise_self,24,surprise,self,1,1,0.95399808883667,3,0.5
12,surprise_self,25,surprise,self,1,1,1.48499631881714,3,0.5
12,surprise_self,26,surprise,self,1,0,4.01200222969055,3,0.5
12,surprise_self,27,surprise,self,1,0,1.01699733734131,3,0.5
12,surprise_self,28,surprise,self,0,1,0.763999462127686,3,0.5
12,surprise_self,29,surprise,self,1,0,1.23099613189697,3,0.5
12,surprise_self,30,surprise,self,0,1,1.69395971298218,3,0.5
12,surprise_self,31,surprise,self,0,0,0.454997301101685,3,0.5
12,surprise_self,32,surprise,self,1,1,2.13432431221008,3,0.5
12,surprise_self,33,surprise,self,1,0,0.859980583190918,3,0.5
12,surprise_self,34,surprise,self,0,1,1.72099709510803,3,0.5
12,surprise_self,35,surprise,self,0,1,0.601996421813965,3,0.5
12,surprise_self,36,surprise,self,1,1,1.40796256065369,3,0.5
12,surprise_self,37,surprise,self,1,0,0.510998964309692,3,0.5
12,surprise_self,38,surprise,self,1,1,0.937997341156006,3,0.5
12,surprise_self,39,surprise,self,1,0,1.00599884986877,3,0.5
12,surprise_self,40,surprise,self,1,1,0.862961769104004,3,0.5
12,surprise_self,41,surprise,self,1,0,0.934998035430908,3,0.5
12,surprise_self,42,surprise,self,0,1,0.74399733543396,3,0.5
12,surprise_self,43,surprise,self,0,1,0.786998510360718,3,0.5
12,surprise_self,44,surprise,self,0,1,1.36899590492249,3,0.5
12,surprise_self,45,surprise,self,0,1,1.1046941280365,3,0.5
12,surprise_self,46,surprise,self,1,0,1.15799784660339,3,0.5
12,surprise_self,47,surprise,self,0,1,1.02796006202698,3,0.5
12,surprise_self,48,surprise,self,0,1,0.769962549209595,3,0.5
12,surprise_self,49,surprise,self,0,1,0.825157403945923,3,0.5
12,surprise_self,50,surprise,self,0,1,0.768997430801392,3,0.5
12,surprise_stranger,1,surprise,stranger,1,1,2.25869297981262,4,0.5
12,surprise_stranger,2,surprise,stranger,1,1,1.07700657844543,4,0.5
12,surprise_stranger,3,surprise,stranger,1,1,1.44928526878357,4,0.5
12,surprise_stranger,4,surprise,stranger,1,1,1.30799627304077,4,0.5
12,surprise_stranger,5,surprise,stranger,1,1,2.15499520301819,4,0.5
12,surprise_stranger,6,surprise,stranger,1,1,1.63758540153503,4,0.5
12,surprise_stranger,7,surprise,stranger,1,1,1.16168928146362,4,0.5
12,surprise_stranger,8,surprise,stranger,1,1,0.696269750595093,4,0.5
12,surprise_stranger,9,surprise,stranger,1,1,1.27703595161438,4,0.5
12,surprise_stranger,10,surprise,stranger,1,0,0.78215765953064,4,0.5
12,surprise_stranger,11,surprise,stranger,1,1,2.6389582157135,4,0.5
12,surprise_stranger,12,surprise,stranger,1,1,0.627971649169922,4,0.5
12,surprise_stranger,13,surprise,stranger,1,1,1.53899669647217,4,0.5
12,surprise_stranger,14,surprise,stranger,1,1,0.926960706710815,4,0.5
12,surprise_stranger,15,surprise,stranger,1,0,1.13295650482178,4,0.5
12,surprise_stranger,16,surprise,stranger,1,1,1.55054950714111,4,0.5
12,surprise_stranger,17,surprise,stranger,1,1,1.22896790504456,4,0.5
12,surprise_stranger,18,surprise,stranger,1,1,2.22708368301392,4,0.5
12,surprise_stranger,19,surprise,stranger,1,1,1.2270028591156,4,0.5
12,surprise_stranger,20,surprise,stranger,0,0,1.22682189941406,4,0.5
12,surprise_stranger,21,surprise,stranger,0,1,1.86697244644165,4,0.5
12,surprise_stranger,22,surprise,stranger,0,1,1.62698340415955,4,0.5
12,surprise_stranger,23,surprise,stranger,0,1,0.760969638824463,4,0.5
12,surprise_stranger,24,surprise,stranger,0,1,1.08596158027649,4,0.5
12,surprise_stranger,25,surprise,stranger,0,0,0.898113965988159,4,0.5
12,surprise_stranger,26,surprise,stranger,0,1,2.40596055984497,4,0.5
12,surprise_stranger,27,surprise,stranger,0,0,1.83079123497009,4,0.5
12,surprise_stranger,28,surprise,stranger,0,1,1.4079921245575,4,0.5
12,surprise_stranger,29,surprise,stranger,0,1,1.11299777030945,4,0.5
12,surprise_stranger,30,surprise,stranger,0,1,1.02996015548706,4,0.5
12,surprise_stranger,31,surprise,stranger,0,1,1.29299688339233,4,0.5
12,surprise_stranger,32,surprise,stranger,0,0,1.01696467399597,4,0.5
12,surprise_stranger,33,surprise,stranger,0,1,1.28899478912354,4,0.5
12,surprise_stranger,34,surprise,stranger,0,0,1.37599420547485,4,0.5
12,surprise_stranger,35,surprise,stranger,0,1,1.32099771499634,4,0.5
12,surprise_stranger,36,surprise,stranger,0,1,2.2279942035675,4,0.5
12,surprise_stranger,37,surprise,stranger,0,0,1.26898598670959,4,0.5
12,surprise_stranger,38,surprise,stranger,0,1,1.75228142738342,4,0.5
12,surprise_stranger,39,surprise,stranger,0,1,1.35406374931335,4,0.5
12,surprise_stranger,40,surprise,stranger,0,1,1.40699577331543,4,0.5
12,surprise_stranger,41,surprise,stranger,0,1,1.75275468826294,4,0.5
12,surprise_stranger,42,surprise,stranger,0,1,0.973998785018921,4,0.5
12,surprise_stranger,43,surprise,stranger,0,0,1.45999908447266,4,0.5
12,surprise_stranger,44,surprise,stranger,0,0,1.34619522094727,4,0.5
12,surprise_stranger,45,surprise,stranger,0,1,2.76099753379822,4,0.5
12,surprise_stranger,46,surprise,stranger,0,1,1.89095902442932,4,0.5
12,surprise_stranger,47,surprise,stranger,0,1,1.94003367424011,4,0.5
12,surprise_stranger,48,surprise,stranger,0,0,0.896998405456543,4,0.5
12,surprise_stranger,49,surprise,stranger,0,1,1.60799527168274,4,0.5
12,surprise_stranger,50,surprise,stranger,0,1,1.16234087944031,4,0.5
13,control_self,1,control,self,0,1,2.4723527431488,1,0.5
13,control_self,2,control,self,0,1,1.98919630050659,1,0.5
13,control_self,3,control,self,0,1,1.23203659057617,1,0.5
13,control_self,4,control,self,0,1,1.23799729347229,1,0.5
13,control_self,5,control,self,0,1,2.29402995109558,1,0.5
13,control_self,6,control,self,0,1,0.585098028182983,1,0.5
13,control_self,7,control,self,0,1,0.423964977264404,1,0.5
13,control_self,8,control,self,0,1,0.646998405456543,1,0.5
13,control_self,9,control,self,0,1,1.12699770927429,1,0.5
13,control_self,10,control,self,0,0,0.447998285293579,1,0.5
13,control_self,11,control,self,1,0,3.39799189567566,1,0.5
13,control_self,12,control,self,1,0,1.18796396255493,1,0.5
13,control_self,13,control,self,0,1,1.94638657569885,1,0.5
13,control_self,14,control,self,0,1,1.29199600219727,1,0.5
13,control_self,15,control,self,0,1,0.757000207901001,1,0.5
13,control_self,16,control,self,0,0,0.69394040107727,1,0.5
13,control_self,17,control,self,0,1,3.31438302993774,1,0.5
13,control_self,18,control,self,0,1,0.592038154602051,1,0.5
13,control_self,19,control,self,0,1,0.756261348724365,1,0.5
13,control_self,20,control,self,0,1,1.08903121948242,1,0.5
13,control_self,21,control,self,0,1,4.14629507064819,1,0.5
13,control_self,22,control,self,0,1,0.6549973487854,1,0.5
13,control_self,23,control,self,0,1,1.19799375534058,1,0.5
13,control_self,24,control,self,0,1,1.14899945259094,1,0.5
13,control_self,25,control,self,0,1,1.57460403442383,1,0.5
13,control_self,26,control,self,0,0,4.57317137718201,1,0.5
13,control_self,27,control,self,0,1,1.9559907913208,1,0.5
13,control_self,28,control,self,0,1,0.82003378868103,1,0.5
13,control_self,29,control,self,0,0,2.03937864303589,1,0.5
13,control_self,30,control,self,0,0,0.877902269363403,1,0.5
13,control_self,31,control,self,0,0,0.564962387084961,1,0.5
13,control_self,32,control,self,0,1,0.952963352203369,1,0.5
13,control_self,33,control,self,0,1,0.627870321273804,1,0.5
13,control_self,34,control,self,0,0,0.451999425888062,1,0.5
13,control_self,35,control,self,0,0,0.749083995819092,1,0.5
13,control_self,36,control,self,0,1,2.0361487865448,1,0.5
13,control_self,37,control,self,0,0,1.06523299217224,1,0.5
13,control_self,38,control,self,1,1,1.40837216377258,1,0.5
13,control_self,39,control,self,1,1,3.71031188964844,1,0.5
13,control_self,40,control,self,1,1,1.8052613735199,1,0.5
13,control_self,41,control,self,1,1,2.85135698318481,1,0.5
13,control_self,42,control,self,1,1,1.26400661468506,1,0.5
13,control_self,43,control,self,1,1,1.41696405410767,1,0.5
13,control_self,44,control,self,1,1,1.47299599647522,1,0.5
13,control_self,45,control,self,1,1,1.5839958190918,1,0.5
13,control_self,46,control,self,1,1,3.76670050621033,1,0.5
13,control_self,47,control,self,1,1,1.58199548721313,1,0.5
13,control_self,48,control,self,1,1,1.59596180915833,1,0.5
13,control_self,49,control,self,1,1,2.0646185874939,1,0.5
13,control_self,50,control,self,1,1,1.10899829864502,1,0.5
13,control_stranger,1,control,stranger,1,0,1.81785655021667,2,0.5
13,control_stranger,2,control,stranger,0,1,1.06196308135986,2,0.5
13,control_stranger,3,control,stranger,1,0,1.39399719238281,2,0.5
13,control_stranger,4,control,stranger,0,1,1.57399535179138,2,0.5
13,control_stranger,5,control,stranger,0,1,1.76799583435059,2,0.5
13,control_stranger,6,control,stranger,0,1,1.51111483573914,2,0.5
13,control_stranger,7,control,stranger,0,0,1.14596796035767,2,0.5
13,control_stranger,8,control,stranger,1,0,0.832085371017456,2,0.5
13,control_stranger,9,control,stranger,0,1,1.49299716949463,2,0.5
13,control_stranger,10,control,stranger,0,1,1.22799587249756,2,0.5
13,control_stranger,11,control,stranger,0,1,1.86299586296082,2,0.5
13,control_stranger,12,control,stranger,0,0,1.22796225547791,2,0.5
13,control_stranger,13,control,stranger,0,0,0.929998397827148,2,0.5
13,control_stranger,14,control,stranger,1,0,1.32699775695801,2,0.5
13,control_stranger,15,control,stranger,0,1,1.03300905227661,2,0.5
13,control_stranger,16,control,stranger,0,1,0.947962522506714,2,0.5
13,control_stranger,17,control,stranger,0,1,0.897032976150513,2,0.5
13,control_stranger,18,control,stranger,0,1,1.75502324104309,2,0.5
13,control_stranger,19,control,stranger,0,0,1.10099840164185,2,0.5
13,control_stranger,20,control,stranger,0,1,0.75696611404419,2,0.5
13,control_stranger,21,control,stranger,0,0,1.05999779701233,2,0.5
13,control_stranger,22,control,stranger,1,0,1.46007323265076,2,0.5
13,control_stranger,23,control,stranger,0,1,0.711996793746948,2,0.5
13,control_stranger,24,control,stranger,0,1,0.736996412277222,2,0.5
13,control_stranger,25,control,stranger,0,0,1.66899538040161,2,0.5
13,control_stranger,26,control,stranger,0,0,0.655998706817627,2,0.5
13,control_stranger,27,control,stranger,1,1,1.87458395957947,2,0.5
13,control_stranger,28,control,stranger,1,1,0.372999429702759,2,0.5
13,control_stranger,29,control,stranger,1,1,0.918998956680298,2,0.5
13,control_stranger,30,control,stranger,1,1,0.730965614318848,2,0.5
13,control_stranger,31,control,stranger,1,1,0.808099746704102,2,0.5
13,control_stranger,32,control,stranger,1,1,0.628963708877563,2,0.5
13,control_stranger,33,control,stranger,0,0,1.53699612617493,2,0.5
13,control_stranger,34,control,stranger,1,0,0.932993173599243,2,0.5
13,control_stranger,35,control,stranger,0,0,0.866998672485352,2,0.5
13,control_stranger,36,control,stranger,0,0,2.22214818000793,2,0.5
13,control_stranger,37,control,stranger,0,0,2.51299428939819,2,0.5
13,control_stranger,38,control,stranger,1,1,0.988998174667358,2,0.5
13,control_stranger,39,control,stranger,1,1,0.801998615264893,2,0.5
13,control_stranger,40,control,stranger,1,1,0.74800181388855,2,0.5
13,control_stranger,41,control,stranger,1,1,0.697196245193481,2,0.5
13,control_stranger,42,control,stranger,1,1,1.32299780845642,2,0.5
13,control_stranger,43,control,stranger,1,1,0.616937398910522,2,0.5
13,control_stranger,44,control,stranger,1,0,0.80904746055603,2,0.5
13,control_stranger,45,control,stranger,1,1,0.624998807907104,2,0.5
13,control_stranger,46,control,stranger,1,1,1.9570631980896,2,0.5
13,control_stranger,47,control,stranger,1,1,0.806153774261475,2,0.5
13,control_stranger,48,control,stranger,1,1,0.478034734725952,2,0.5
13,control_stranger,49,control,stranger,1,1,0.601970195770264,2,0.5
13,control_stranger,50,control,stranger,1,1,0.813998222351074,2,0.5
13,surprise_self,1,surprise,self,1,0,5.90797758102417,3,0.5
13,surprise_self,2,surprise,self,1,0,7.24605011940002,3,0.5
13,surprise_self,3,surprise,self,0,1,7.24204874038696,3,0.5
13,surprise_self,4,surprise,self,0,1,2.71714234352112,3,0.5
13,surprise_self,5,surprise,self,0,1,6.69929194450378,3,0.5
13,surprise_self,6,surprise,self,0,1,1.31099462509155,3,0.5
13,surprise_self,7,surprise,self,0,1,1.86814618110657,3,0.5
13,surprise_self,8,surprise,self,0,1,1.87378168106079,3,0.5
13,surprise_self,9,surprise,self,0,1,1.62201738357544,3,0.5
13,surprise_self,10,surprise,self,0,0,1.1659951210022,3,0.5
13,surprise_self,11,surprise,self,0,1,3.33401870727539,3,0.5
13,surprise_self,12,surprise,self,0,1,2.09946179389954,3,0.5
13,surprise_self,13,surprise,self,0,1,2.7239933013916,3,0.5
13,surprise_self,14,surprise,self,0,1,1.38596177101135,3,0.5
13,surprise_self,15,surprise,self,1,0,1.00299644470215,3,0.5
13,surprise_self,16,surprise,self,0,1,1.23096442222595,3,0.5
13,surprise_self,17,surprise,self,0,1,1.75603127479553,3,0.5
13,surprise_self,18,surprise,self,0,1,0.791197538375854,3,0.5
13,surprise_self,19,surprise,self,0,1,1.36848855018616,3,0.5
13,surprise_self,20,surprise,self,0,1,0.699079751968384,3,0.5
13,surprise_self,21,surprise,self,0,1,2.32502889633179,3,0.5
13,surprise_self,22,surprise,self,0,1,1.71402263641357,3,0.5
13,surprise_self,23,surprise,self,0,0,3.04442501068115,3,0.5
13,surprise_self,24,surprise,self,0,1,2.1749951839447,3,0.5
13,surprise_self,25,surprise,self,0,1,3.18639016151428,3,0.5
13,surprise_self,26,surprise,self,0,0,2.07299423217773,3,0.5
13,surprise_self,27,surprise,self,0,1,2.1709623336792,3,0.5
13,surprise_self,28,surprise,self,0,0,3.2599573135376,3,0.5
13,surprise_self,29,surprise,self,0,0,1.9739944934845,3,0.5
13,surprise_self,30,surprise,self,1,1,6.9681224822998,3,0.5
13,surprise_self,31,surprise,self,1,1,2.34399509429932,3,0.5
13,surprise_self,32,surprise,self,1,1,1.32695865631104,3,0.5
13,surprise_self,33,surprise,self,1,0,1.46817493438721,3,0.5
13,surprise_self,34,surprise,self,0,0,1.07496333122253,3,0.5
13,surprise_self,35,surprise,self,1,1,1.23217916488647,3,0.5
13,surprise_self,36,surprise,self,1,1,2.23816084861755,3,0.5
13,surprise_self,37,surprise,self,1,1,6.68669509887695,3,0.5
13,surprise_self,38,surprise,self,1,1,1.09499764442444,3,0.5
13,surprise_self,39,surprise,self,1,1,1.21023654937744,3,0.5
13,surprise_self,40,surprise,self,1,1,0.859099864959717,3,0.5
13,surprise_self,41,surprise,self,1,1,0.999998331069946,3,0.5
13,surprise_self,42,surprise,self,1,1,0.792999505996704,3,0.5
13,surprise_self,43,surprise,self,1,1,9.22497844696045,3,0.5
13,surprise_self,44,surprise,self,1,0,1.34349703788757,3,0.5
13,surprise_self,45,surprise,self,1,1,1.18477201461792,3,0.5
13,surprise_self,46,surprise,self,0,0,1.24899792671204,3,0.5
13,surprise_self,47,surprise,self,1,1,1.1209979057312,3,0.5
13,surprise_self,48,surprise,self,1,0,0.687120914459229,3,0.5
13,surprise_self,49,surprise,self,0,0,1.41599822044373,3,0.5
13,surprise_self,50,surprise,self,1,1,1.19499897956848,3,0.5
13,surprise_stranger,1,surprise,stranger,1,1,2.49602103233337,4,0.5
13,surprise_stranger,2,surprise,stranger,1,1,1.65497779846191,4,0.5
13,surprise_stranger,3,surprise,stranger,1,0,1.84399628639221,4,0.5
13,surprise_stranger,4,surprise,stranger,1,0,0.975063323974609,4,0.5
13,surprise_stranger,5,surprise,stranger,0,1,2.18081498146057,4,0.5
13,surprise_stranger,6,surprise,stranger,0,1,0.810000896453857,4,0.5
13,surprise_stranger,7,surprise,stranger,0,1,1.40329670906067,4,0.5
13,surprise_stranger,8,surprise,stranger,0,1,0.848922967910767,4,0.5
13,surprise_stranger,9,surprise,stranger,0,0,2.68003606796265,4,0.5
13,surprise_stranger,10,surprise,stranger,1,1,0.62299919128418,4,0.5
13,surprise_stranger,11,surprise,stranger,1,0,2.05033135414124,4,0.5
13,surprise_stranger,12,surprise,stranger,0,1,1.01299691200256,4,0.5
13,surprise_stranger,13,surprise,stranger,0,1,1.50499606132507,4,0.5
13,surprise_stranger,14,surprise,stranger,0,1,1.16196155548096,4,0.5
13,surprise_stranger,15,surprise,stranger,0,1,2.00295615196228,4,0.5
13,surprise_stranger,16,surprise,stranger,0,1,2.36747336387634,4,0.5
13,surprise_stranger,17,surprise,stranger,0,1,0.630902767181396,4,0.5
13,surprise_stranger,18,surprise,stranger,1,0,0.2,4,0.5
13,surprise_stranger,19,surprise,stranger,0,1,2.35796046257019,4,0.5
13,surprise_stranger,20,surprise,stranger,0,0,3.0799572467804,4,0.5
13,surprise_stranger,21,surprise,stranger,0,1,4.09812188148499,4,0.5
13,surprise_stranger,22,surprise,stranger,0,1,0.696040391921997,4,0.5
13,surprise_stranger,23,surprise,stranger,0,0,0.42096471786499,4,0.5
13,surprise_stranger,24,surprise,stranger,1,0,0.551969051361084,4,0.5
13,surprise_stranger,25,surprise,stranger,0,1,2.68107652664185,4,0.5
13,surprise_stranger,26,surprise,stranger,0,0,1.46306395530701,4,0.5
13,surprise_stranger,27,surprise,stranger,1,1,0.946508407592773,4,0.5
13,surprise_stranger,28,surprise,stranger,1,1,0.854032278060913,4,0.5
13,surprise_stranger,29,surprise,stranger,1,1,1.08109164237976,4,0.5
13,surprise_stranger,30,surprise,stranger,1,1,1.0680136680603,4,0.5
13,surprise_stranger,31,surprise,stranger,1,1,0.980130434036255,4,0.5
13,surprise_stranger,32,surprise,stranger,1,0,1.80599689483643,4,0.5
13,surprise_stranger,33,surprise,stranger,1,1,1.96930980682373,4,0.5
13,surprise_stranger,34,surprise,stranger,1,1,0.826959848403931,4,0.5
13,surprise_stranger,35,surprise,stranger,1,1,2.08099555969238,4,0.5
13,surprise_stranger,36,surprise,stranger,1,1,1.50423288345337,4,0.5
13,surprise_stranger,37,surprise,stranger,1,1,1.22296905517578,4,0.5
13,surprise_stranger,38,surprise,stranger,1,1,1.48931097984314,4,0.5
13,surprise_stranger,39,surprise,stranger,1,1,0.989996194839478,4,0.5
13,surprise_stranger,40,surprise,stranger,1,1,1.25613069534302,4,0.5
13,surprise_stranger,41,surprise,stranger,1,1,1.02703261375427,4,0.5
13,surprise_stranger,42,surprise,stranger,0,0,0.949245691299438,4,0.5
13,surprise_stranger,43,surprise,stranger,1,1,0.647000551223755,4,0.5
13,surprise_stranger,44,surprise,stranger,1,0,0.601999282836914,4,0.5
13,surprise_stranger,45,surprise,stranger,0,0,1.50896000862122,4,0.5
13,surprise_stranger,46,surprise,stranger,1,1,2.36834812164307,4,0.5
13,surprise_stranger,47,surprise,stranger,1,0,0.798137187957764,4,0.5
13,surprise_stranger,48,surprise,stranger,0,0,1.10111999511719,4,0.5
13,surprise_stranger,49,surprise,stranger,1,1,0.83819580078125,4,0.5
13,surprise_stranger,50,surprise,stranger,0,0,0.872962713241577,4,0.5
14,control_self,1,control,self,1,0,1.3853280544281,1,0.5
14,control_self,2,control,self,1,1,1.40011715888977,1,0.5
14,control_self,3,control,self,0,0,1.3830873966217,1,0.5
14,control_self,4,control,self,1,1,0.470062971115112,1,0.5
14,control_self,5,control,self,0,1,0.397114038467407,1,0.5
14,control_self,6,control,self,0,0,0.2,1,0.5
14,control_self,7,control,self,1,1,1.09164881706238,1,0.5
14,control_self,8,control,self,1,1,1.10396289825439,1,0.5
14,control_self,9,control,self,1,1,1.48799705505371,1,0.5
14,control_self,10,control,self,1,1,0.806963682174683,1,0.5
14,control_self,11,control,self,1,1,1.4242377281189,1,0.5
14,control_self,12,control,self,1,1,0.799998998641968,1,0.5
14,control_self,13,control,self,1,0,0.803996086120605,1,0.5
14,control_self,14,control,self,0,0,0.695963621139526,1,0.5
14,control_self,15,control,self,1,1,0.697999238967896,1,0.5
14,control_self,16,control,self,1,1,0.586999654769897,1,0.5
14,control_self,17,control,self,1,0,1.15661978721619,1,0.5
14,control_self,18,control,self,1,1,0.661034345626831,1,0.5
14,control_self,19,control,self,1,1,0.479526519775391,1,0.5
14,control_self,20,control,self,1,1,0.406999349594116,1,0.5
14,control_self,21,control,self,1,1,0.974113464355469,1,0.5
14,control_self,22,control,self,1,1,1.03823137283325,1,0.5
14,control_self,23,control,self,1,1,0.41483473777771,1,0.5
14,control_self,24,control,self,1,1,0.86396074295044,1,0.5
14,control_self,25,control,self,1,1,0.726998090744019,1,0.5
14,control_self,26,control,self,1,0,1.74296164512634,1,0.5
14,control_self,27,control,self,1,0,0.463998794555664,1,0.5
14,control_self,28,control,self,0,1,0.428034543991089,1,0.5
14,control_self,29,control,self,1,0,0.743009328842163,1,0.5
14,control_self,30,control,self,0,1,1.58499526977539,1,0.5
14,control_self,31,control,self,0,1,0.477034091949463,1,0.5
14,control_self,32,control,self,0,1,0.511688709259033,1,0.5
14,control_self,33,control,self,1,0,1.21699714660645,1,0.5
14,control_self,34,control,self,0,1,0.69999885559082,1,0.5
14,control_self,35,control,self,0,1,0.561076402664185,1,0.5
14,control_self,36,control,self,1,0,0.893997669219971,1,0.5
14,control_self,37,control,self,1,1,0.968072175979614,1,0.5
14,control_self,38,control,self,1,1,1.42719745635986,1,0.5
14,control_self,39,control,self,1,0,0.695002794265747,1,0.5
14,control_self,40,control,self,1,0,1.04299783706665,1,0.5
14,control_self,41,control,self,0,1,1.40299725532532,1,0.5
14,control_self,42,control,self,0,1,1.01796245574951,1,0.5
14,control_self,43,control,self,0,0,0.441601753234863,1,0.5
14,control_self,44,control,self,0,1,0.839234590530396,1,0.5
14,control_self,45,control,self,0,1,0.736964464187622,1,0.5
14,control_self,46,control,self,1,0,0.702996015548706,1,0.5
14,control_self,47,control,self,0,1,1.79799604415894,1,0.5
14,control_self,48,control,self,0,1,0.433996915817261,1,0.5
14,control_self,49,control,self,0,1,0.985308170318604,1,0.5
14,control_self,50,control,self,0,1,1.05299639701843,1,0.5
14,control_stranger,1,control,stranger,0,0,0.953279972076416,2,0.5
14,control_stranger,2,control,stranger,0,0,0.960997581481934,2,0.5
14,control_stranger,3,control,stranger,0,0,1.28299784660339,2,0.5
14,control_stranger,4,control,stranger,1,1,0.918962478637695,2,0.5
14,control_stranger,5,control,stranger,1,1,0.88399863243103,2,0.5
14,control_stranger,6,control,stranger,1,1,0.636016607284546,2,0.5
14,control_stranger,7,control,stranger,1,1,0.751960754394531,2,0.5
14,control_stranger,8,control,stranger,1,1,1.25899791717529,2,0.5
14,control_stranger,9,control,stranger,1,1,1.14096164703369,2,0.5
14,control_stranger,10,control,stranger,1,1,0.804888010025024,2,0.5
14,control_stranger,11,control,stranger,1,1,1.23496580123901,2,0.5
14,control_stranger,12,control,stranger,1,1,1.09596252441406,2,0.5
14,control_stranger,13,control,stranger,1,1,1.45258045196533,2,0.5
14,control_stranger,14,control,stranger,1,1,1.49707937240601,2,0.5
14,control_stranger,15,control,stranger,1,0,1.09220027923584,2,0.5
14,control_stranger,16,control,stranger,1,1,1.85296034812927,2,0.5
14,control_stranger,17,control,stranger,1,1,1.297199010849,2,0.5
14,control_stranger,18,control,stranger,1,0,1.15899991989136,2,0.5
14,control_stranger,19,control,stranger,1,0,1.25199842453003,2,0.5
14,control_stranger,20,control,stranger,0,0,0.843963384628296,2,0.5
14,control_stranger,21,control,stranger,0,1,1.17099642753601,2,0.5
14,control_stranger,22,control,stranger,0,0,0.840998411178589,2,0.5
14,control_stranger,23,control,stranger,1,0,1.27996420860291,2,0.5
14,control_stranger,24,control,stranger,1,1,1.09699845314026,2,0.5
14,control_stranger,25,control,stranger,0,0,2.00027298927307,2,0.5
14,control_stranger,26,control,stranger,1,0,1.73996162414551,2,0.5
14,control_stranger,27,control,stranger,0,1,0.598071813583374,2,0.5
14,control_stranger,28,control,stranger,0,1,0.726093530654907,2,0.5
14,control_stranger,29,control,stranger,0,0,0.85002851486206,2,0.5
14,control_stranger,30,control,stranger,0,0,0.511045932769775,2,0.5
14,control_stranger,31,control,stranger,1,0,0.680997848510742,2,0.5
14,control_stranger,32,control,stranger,1,1,0.539963483810425,2,0.5
14,control_stranger,33,control,stranger,1,0,1.63837051391602,2,0.5
14,control_stranger,34,control,stranger,0,1,0.84799861907959,2,0.5
14,control_stranger,35,control,stranger,0,1,0.767272233963013,2,0.5
14,control_stranger,36,control,stranger,1,0,1.26396131515503,2,0.5
14,control_stranger,37,control,stranger,0,1,1.21260333061218,2,0.5
14,control_stranger,38,control,stranger,0,1,0.684962749481201,2,0.5
14,control_stranger,39,control,stranger,0,1,0.643010139465332,2,0.5
14,control_stranger,40,control,stranger,0,0,0.527000427246094,2,0.5
14,control_stranger,41,control,stranger,0,1,0.879113912582397,2,0.5
14,control_stranger,42,control,stranger,0,1,0.37496542930603,2,0.5
14,control_stranger,43,control,stranger,0,1,0.476007461547852,2,0.5
14,control_stranger,44,control,stranger,0,1,0.457001686096191,2,0.5
14,control_stranger,45,control,stranger,0,0,0.776103973388672,2,0.5
14,control_stranger,46,control,stranger,1,0,0.39496374130249,2,0.5
